company,grade,toeic,speaking,lang,cert,abr,inte,prize,vol,target
(주)포스코인터내셔널,3.42,0.0,0.0,1.0,1.6,0.0,0.0,1.0,0.0,0
롯데쇼핑(주),3.48,0.0,0.0,1.0,1.4,1.0,1.0,0.0,1.0,0
한국지엠(주),3.58,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,0
삼성중공업(주),3.44,589.0,0.0,1.0,1.4,1.0,0.0,1.5,1.0,0
대우조선해양(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
국민연금공단,2.06,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0
현대제철(주),3.57,0.0,0.0,1.0,1.7,0.0,1.0,1.0,1.0,0
농업협동조합중앙회,3.49,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
롯데케미칼(주),3.53,895.0,0.0,1.0,1.7,1.0,0.0,0.0,0.0,0
(주)대한항공,3.45,630.0,6.0,1.0,1.7,1.0,0.0,1.0,1.3,0
LG유플러스,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)이마트,1.95,0.0,0.0,0.0,1.2,0.0,1.0,0.0,1.0,0
현대건설(주),3.36,813.0,0.0,0.0,1.8,1.0,0.0,0.0,2.0,0
현대글로비스(주),3.51,813.0,0.0,1.0,2.2,1.3,1.0,1.0,1.0,0
㈜한진해운,3.51,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
(주)효성,3.49,775.0,6.0,1.0,1.6,1.0,1.0,1.0,1.0,0
삼성엔지니어링(주),3.34,608.0,4.0,1.0,1.7,1.0,0.0,0.0,1.2,0
(주)포스코건설,3.39,0.0,6.0,1.0,1.6,1.0,0.0,0.0,0.0,0
한국마사회,2.9,0.0,0.0,1.0,1.4,1.0,0.0,1.0,1.0,0
여천엔씨씨(주),3.51,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0
LS니꼬동제련㈜,3.74,930.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
한국남부발전(주),3.03,800.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
홈플러스(주),2.99,600.0,0.0,1.0,1.3,1.0,1.0,0.0,1.0,0
한국도로공사,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
두산중공업(주),3.38,320.0,6.0,1.0,1.6,1.0,1.0,1.0,0.0,0
(주)E1,3.84,948.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0
현대위아(주),3.55,0.0,6.0,0.0,1.7,0.0,0.0,0.0,1.0,0
삼성전기(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
한국서부발전(주),2.84,420.0,7.0,0.0,2.1,0.0,0.0,0.0,2.0,0
아시아나항공(주),3.6,693.0,5.0,1.0,1.6,1.2,1.0,1.0,1.0,0
현대엔지니어링(주),3.64,695.0,7.0,1.0,1.7,1.0,0.0,0.0,2.0,0
한국동서발전(주),3.45,0.0,0.0,0.0,1.1,1.0,0.0,1.0,0.0,0
(주)한화,3.63,910.0,8.0,1.0,1.8,1.0,1.0,0.0,1.0,0
삼성에스디에스(주),3.53,705.0,0.0,1.0,1.5,0.0,0.0,1.7,0.0,0
한국철도공사,3.45,780.0,0.0,0.0,2.3,1.0,0.0,0.0,2.0,0
현대종합상사㈜,3.46,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0
롯데건설(주),3.42,770.0,0.0,0.0,1.6,1.0,1.0,0.0,0.0,0
고려아연(주),3.02,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0
SK가스(주),3.47,835.0,0.0,0.0,1.8,1.0,1.0,0.0,1.0,0
금호석유화학(주),3.84,0.0,0.0,0.0,1.6,1.0,1.0,0.0,0.0,0
한국남동발전(주),2.88,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0
동국제강(주),2.78,0.0,0.0,0.0,2.3,0.0,0.0,1.0,1.0,0
코오롱인더스트리(주),3.42,800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
한국타이어앤테크놀로지(주),3.49,760.0,0.0,0.0,1.6,1.0,0.0,0.0,1.0,0
두산인프라코어(주),3.49,686.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0
(주)한화건설,3.24,660.0,4.0,1.0,1.8,0.0,0.0,0.0,0.0,0
한국농어촌공사,3.24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
롯데하이마트(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
현대삼호중공업(주),0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
(주)삼천리,3.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0
(주)현대미포조선,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
서울주택도시공사,3.87,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0
LS전선㈜,3.43,0.0,6.0,1.0,1.3,0.0,0.0,1.0,0.0,0
쌍용자동차(주),3.36,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0
(주)호텔롯데,3.56,531.0,0.0,1.0,1.6,1.0,0.0,1.0,0.0,0
르노삼성자동차(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
현대파워텍(주),2.23,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0
㈜BGF리테일,3.58,778.0,0.0,0.0,1.6,1.0,1.0,0.0,1.0,0
코오롱글로벌(주),3.48,0.0,0.0,0.0,1.9,1.0,0.0,0.0,1.0,0
현대로템(주),3.35,0.0,0.0,1.0,1.6,1.0,1.0,0.0,0.0,0
삼성물산(주),3.2,0.0,0.0,0.0,1.6,1.0,1.0,0.0,1.0,0
삼성SDI(주),3.06,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0
포스코에너지(주),3.86,605.0,5.0,0.0,2.6,0.0,0.0,0.0,0.0,0
HDC(주),2.84,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0
(주)KCC,3.56,873.0,6.0,0.0,1.3,0.0,0.0,0.0,1.0,0
㈜포스코P&S,3.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
(주)아모레퍼시픽,3.63,630.0,0.0,1.0,1.6,1.0,1.0,0.0,0.0,0
SK루브리컨츠(주),3.86,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
SK브로드밴드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)코스트코코리아,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
태광산업(주),3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)케이티앤지,3.7,0.0,6.0,0.0,1.7,0.0,0.0,0.0,0.0,0
한화에어로스페이스(주),3.46,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
팬오션(주),3.49,960.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
코닝정밀소재(주),2.8,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.0,0
(주)풍산,3.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한온시스템(주),3.24,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0
(주)호텔신라,3.48,565.0,0.0,1.0,1.6,1.2,0.0,0.0,1.0,0
한국바스프(주),3.57,0.0,0.0,0.0,1.7,0.0,0.0,1.0,1.0,0
(주)LG생활건강,3.17,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0
STX조선해양㈜,3.57,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0
OCI㈜,3.59,0.0,0.0,0.0,1.9,1.0,0.0,0.0,1.0,0
두산건설(주),3.53,710.0,0.0,0.0,1.5,0.0,1.0,1.0,1.0,0
아우디폭스바겐코리아(주),3.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)코리아세븐,3.43,0.0,0.0,0.0,1.7,1.0,0.0,0.0,1.0,0
롯데로지스틱스투자(주),3.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)세아베스틸,3.5,730.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
㈜GS글로벌,3.57,500.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0
롯데칠성음료(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
삼성전자판매(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
한국항공우주산업(주),3.52,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0
(주)이랜드리테일,3.36,575.0,5.0,1.0,1.5,0.0,1.0,0.0,1.0,0
웅진코웨이(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)한진중공업,3.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
대한전선(주),3.17,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
(주)STX,3.56,810.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0
볼보그룹코리아(주),3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
서울도시가스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)농심,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
노벨리스코리아(주),3.53,880.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
SKC(주),3.38,0.0,0.0,0.0,2.2,0.0,0.0,3.0,0.0,0
SK㈜,3.33,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0
(주)이수화학,3.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
LS산전(주),3.32,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0
경기도시공사,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0
홈플러스스토어즈(주),3.87,878.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
(주)세아제강지주,3.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0
(주)두산,3.26,500.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0
파리크라상,0.0,230.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
하이트진로(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
롯데지주㈜,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
현대트랜시스(주),3.53,445.0,0.0,0.0,2.3,0.0,0.0,1.0,1.0,0
코원에너지서비스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
대상(주),3.24,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0
롯데푸드(주),3.16,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0
쌍용건설(주),3.1,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
(주)신세계,3.39,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0
동서식품(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)현대케피코,3.61,990.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
SK이노베이션(주),3.64,827.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0
오비맥주(주),3.04,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0
SK디스커버리,3.75,745.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0
앰코테크놀로지코리아(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)한라,3.18,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0
금호산업(주),3.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
에스케이마리타임(주),3.68,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)LF,3.63,843.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0
쌍용양회공업(주),3.51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
SPP조선㈜,3.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한신공영㈜,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0
넥센타이어(주),2.02,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0
유한킴벌리(주),3.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0
메르세데스벤츠코리아(주),3.04,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0
(주)강원랜드,2.83,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0
(주)팬택자산관리,2.3,0.0,0.0,1.0,1.1,1.0,1.0,0.0,0.0,0
글로벌세아(주),3.63,0.0,0.0,0.0,2.5,1.0,0.0,2.0,0.0,0
롯데정밀화학(주),3.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0
한국쓰리엠(주),2.99,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0
(주)서원홀딩스,2.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
(주)부영주택,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
도레이첨단소재(주),3.42,0.0,0.0,0.0,2.2,1.0,0.0,0.0,0.0,0
(주)판토스,3.6,890.0,0.0,1.0,1.6,0.0,0.0,0.0,1.0,0
(주)삼양사,3.86,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
(주)한양,3.94,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0
(주)포스코케미칼,3.42,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0
삼성전자서비스(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)현대그린푸드,3.04,0.0,0.0,1.0,1.8,1.0,0.0,0.0,0.0,0
소니코리아(주),3.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0
한국환경공단,3.32,805.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0
(주)휴비스,3.63,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0
(주)한진,3.0,465.0,0.0,1.0,1.4,1.0,0.0,0.0,0.0,0
서울대학교병원,3.6,0.0,0.0,0.0,1.7,1.0,0.0,0.0,1.0,0
(주)동원F&B,3.22,0.0,0.0,0.0,2.2,1.0,0.0,0.0,1.0,0
한국아이비엠(주),3.44,900.0,0.0,1.0,1.7,1.0,0.0,0.0,1.0,0
한국산업기술진흥원,3.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
(주)부산도시가스,3.63,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0
엘아이지넥스원(주),3.66,708.0,0.0,0.0,1.3,1.0,0.0,0.0,1.0,0
남양유업(주),3.28,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0
에스트라오토모티브시스템(주),0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0
대한제당(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)농협유통,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
한세실업(주),3.77,0.0,0.0,0.0,1.5,1.0,1.0,1.0,5.0,0
(주)에스원,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0
(주)아워홈,2.43,0.0,0.0,1.0,1.2,1.0,1.0,1.0,0.0,0
매일유업(주),3.21,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0
한국석유공사,3.36,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
(주)현대백화점,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한전KPS(주),0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0
고려해운(주),3.64,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
(주)경신,0.0,400.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0
㈜대우전자,3.18,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0
피에스앤마케팅(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)영원무역,3.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한국옵티칼하이테크(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)유라코퍼레이션,3.13,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0
STX중공업(주),3.63,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
GS파워㈜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)지오영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
삼성전자로지텍(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
서울메트로,3.17,0.0,0.0,1.0,1.5,0.0,0.0,1.0,0.0,0
현대엘리베이터(주),0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0
한국니토옵티칼㈜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
㈜GS E&R,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)케이씨씨건설,3.3,760.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0
(주)영풍,3.2,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0
㈜포스코ICT,3.47,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0
계룡건설산업(주),0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0
한국무역보험공사,3.37,0.0,0.0,0.0,1.9,1.0,0.0,0.0,0.0,0
㈜GS홈쇼핑,3.11,0.0,0.0,1.0,1.4,0.0,0.0,1.0,0.0,0
한화호텔앤드리조트(주),3.33,0.0,0.0,1.0,1.7,1.0,0.0,0.0,1.0,0
금호피앤비화학㈜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
대한제강(주),2.67,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0
(주)히타치엘지데이터스토리지코리아,3.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
㈜포스코엔지니어링,3.1,755.0,0.0,1.0,2.1,0.0,0.0,0.0,1.0,0
(주)파트론,3.06,0.0,0.0,1.0,1.4,0.0,0.0,0.0,1.0,0
성동조선해양(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
㈜CJ헬로,3.65,350.0,0.0,0.0,2.3,0.0,0.0,0.0,2.0,0
희성전자(주),3.51,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
코카콜라음료(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
동부건설(주),3.49,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.0,0
(주)인터플렉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
롯데알미늄(주),2.86,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
LT메탈,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
롯데지알에스(주),0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0
서울반도체(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SPC삼립,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
텍사스인스트루먼트코리아(주),3.89,990.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
(주)휴맥스,3.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한일홀딩스(주),3.33,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0
(주)호반건설,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
(주)한샘,3.29,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0,0
SK E&S,3.72,740.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
CJ푸드빌㈜,3.36,0.0,0.0,1.0,1.4,0.0,0.0,0.0,1.0,0
(주)성우하이텍,3.58,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
롯데글로벌로지스(주),0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0
(주)유한양행,3.6,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0
태광실업(주),3.93,0.0,0.0,0.0,3.3,0.0,0.0,0.0,1.0,0
(주)제일기획,3.53,0.0,0.0,1.0,1.5,1.0,0.0,1.0,0.0,0
에이지씨화인테크노한국(주),2.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
세방전지(주),0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0
매그나칩반도체(유),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CJ E&M㈜,3.61,858.0,0.0,1.0,1.5,1.0,1.0,1.0,0.0,0
폴리미래(주),3.3,828.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
비테스코테크놀로지스코리아(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
도레이케미칼(주),3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
세메스(주),3.54,830.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0
(주)카길애그리퓨리나,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
㈜KT M&S,3.5,0.0,0.0,0.0,1.7,0.0,1.0,0.0,0.0,0
가온전선(주),0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0
(주)삼탄,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
한솔섬유(주),3.49,0.0,0.0,1.0,2.1,1.0,0.0,0.0,1.0,0
한성자동차(주),3.03,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0
롯데렌탈(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
에스케이실트론(주),3.5,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0
덕양산업(주),2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
경남에너지(주),3.62,765.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
타타대우상용차(주),2.7,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0
포스코강판(주),4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)문화방송,3.2,0.0,0.0,0.0,1.7,1.0,1.0,0.0,1.0,0
장금상선㈜,3.67,782.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
(주)빙그레,0.0,0.0,0.0,0.0,1.1,1.0,0.0,1.0,0.0,0
순천향대학교,3.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
대원강업(주),3.5,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0
(주)현대홈쇼핑,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
일진전기(주),3.39,0.0,0.0,1.0,1.7,1.0,0.0,0.0,0.0,0
폴라리스쉬핑(주),2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)멜파스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
㈜오리온,1.9,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0
한국미니스톱(주),3.39,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0
(주)신세계인터내셔날,3.23,0.0,0.0,0.0,1.3,1.0,0.0,1.0,0.0,0
(주)서희건설,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)하림,3.96,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
엘지엔시스(주),3.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
(주)한국인삼공사,3.54,0.0,0.0,0.0,1.4,1.0,0.0,0.0,1.0,0
한국에너지공단,3.48,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
휴켐스(주),3.35,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
한국산업인력공단,3.64,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0
아디다스코리아유한책임회사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
한국보훈복지의료공단,2.82,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0
㈜롯데홈쇼핑,3.35,0.0,0.0,0.0,1.4,1.0,0.0,1.0,0.0,0
CJ CGV(주),3.35,633.0,6.0,1.0,1.5,1.0,1.0,1.0,1.0,0
(주)대교,3.33,545.0,0.0,1.0,1.5,1.0,0.0,0.0,1.0,0
한국전력기술(주),3.43,0.0,0.0,0.0,2.1,1.0,0.0,0.0,0.0,0
(주)창신아이엔씨,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
파주전기초자(주),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
경남기업(주),0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0
(주)아성다이소,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S&T모티브(주),0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
고려개발(주),3.14,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0
(주)팜스코,3.61,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
흥아해운(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HSD엔진㈜,3.4,740.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
대덕전자(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
한국프랜지공업(주),3.59,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
(주)대창,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
(주)신세계푸드,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,1.0,0
해태제과식품(주),3.06,0.0,0.0,0.0,1.4,1.0,0.0,1.0,1.5,0
(주)삼동,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0
도시바일렉트로닉스코리아(주),3.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
(주)SBS,3.06,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0
STX엔진(주),3.51,758.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0
신성통상(주),3.4,0.0,0.0,0.0,2.4,1.0,1.7,0.0,0.0,0
(주)포스코엠텍,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
(주)LS네트웍스,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
동원산업(주),2.9,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,0
한국필립모리스(주),2.5,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0
(주)이마트에브리데이,2.87,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
한국공항공사,3.72,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
(주)대웅제약,3.26,690.0,0.0,1.0,2.0,1.0,0.0,0.0,1.5,0
(주)에스아이플렉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)팜한농,3.21,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
에릭슨엘지(주),3.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
(주)드림텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)화승네트웍스,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)이라이콤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
